event_id,customer_id,account_id,event_date,event_type,user_count,gb_processed,api_calls,feature_name
EVT001695,CUST051,ACC051,2024-03-04,dashboard_view,73,9.93,80,Alerts & Notifications
EVT001696,CUST051,ACC051,2024-08-07,data_export,71,3.33,53,API Access
EVT001697,CUST051,ACC051,2023-10-28,login,39,14.01,49,Alerts & Notifications
EVT001698,CUST051,ACC051,2024-02-28,dashboard_view,53,6.27,9,Analytics Dashboard
EVT001699,CUST051,ACC051,2024-06-26,login,93,39.55,58,Alerts & Notifications
EVT001700,CUST051,ACC051,2024-08-04,dashboard_view,77,2.73,96,Advanced Analytics
EVT001701,CUST051,ACC051,2024-03-07,dashboard_view,10,7.64,43,Data Export
EVT001702,CUST051,ACC051,2024-05-21,login,48,24.5,89,API Access
EVT001703,CUST051,ACC051,2024-07-18,dashboard_view,13,28.35,51,Custom Reports
EVT001704,CUST051,ACC051,2024-05-13,dashboard_view,64,5.17,2,Advanced Analytics
EVT001705,CUST051,ACC051,2024-02-03,report_create,17,11.68,100,Predictive Models
EVT001706,CUST051,ACC051,2024-07-23,api_call,25,1.29,4890,API Access
EVT001707,CUST051,ACC051,2024-06-07,data_export,97,26.28,42,Predictive Models
EVT001708,CUST051,ACC051,2023-11-30,login,93,34.19,6,Data Integration
EVT001709,CUST051,ACC051,2024-03-01,login,29,23.76,11,User Management
EVT001710,CUST051,ACC051,2024-03-22,dashboard_view,36,46.35,68,White Label Branding
EVT001711,CUST051,ACC051,2024-03-24,alert_trigger,17,12.11,26,User Management
EVT001712,CUST051,ACC051,2024-03-26,dashboard_view,25,34.36,59,Advanced Analytics
EVT001713,CUST051,ACC051,2024-08-12,login,95,10.05,49,Data Integration
EVT001714,CUST051,ACC051,2024-04-01,api_call,56,48.99,1340,API Access
EVT001715,CUST051,ACC051,2024-09-29,dashboard_view,60,12.43,10,Analytics Dashboard
EVT001716,CUST051,ACC051,2024-08-04,data_export,12,41.52,6,White Label Branding
EVT001717,CUST051,ACC051,2024-09-19,report_create,46,48.47,11,White Label Branding
EVT001718,CUST051,ACC051,2023-12-14,data_export,94,27.12,15,Predictive Models
EVT001719,CUST051,ACC051,2024-05-10,report_create,98,15.79,55,Custom Reports
EVT001720,CUST051,ACC051,2024-04-25,login,71,24.99,42,Advanced Analytics
EVT001721,CUST051,ACC051,2024-10-04,dashboard_view,13,31.37,75,Alerts & Notifications
EVT001722,CUST051,ACC051,2024-02-22,dashboard_view,91,47.86,1,User Management
EVT001723,CUST051,ACC051,2024-02-03,report_create,12,21.84,39,API Access
EVT001724,CUST051,ACC051,2024-07-01,dashboard_view,99,37.09,2,User Management
EVT001725,CUST051,ACC051,2024-01-16,login,20,27.31,15,Custom Reports
EVT001726,CUST051,ACC051,2024-07-26,login,46,19.02,11,Advanced Analytics
EVT001727,CUST051,ACC051,2024-05-21,login,45,46.61,98,API Access
EVT001728,CUST051,ACC051,2023-11-23,login,50,8.45,46,Alerts & Notifications
EVT001729,CUST051,ACC051,2023-10-22,api_call,63,25.59,5615,Data Export
EVT001730,CUST051,ACC051,2024-02-03,dashboard_view,76,6.22,11,Analytics Dashboard
EVT001731,CUST051,ACC051,2024-10-13,dashboard_view,31,14.04,61,Predictive Models
EVT001732,CUST051,ACC051,2024-01-23,api_call,17,4.91,6593,Custom Reports
EVT001733,CUST051,ACC051,2024-05-09,login,58,36.43,45,Analytics Dashboard
EVT001734,CUST051,ACC051,2024-07-20,login,23,36.19,1,User Management
EVT001735,CUST051,ACC051,2024-04-13,dashboard_view,64,4.06,78,Predictive Models
EVT001736,CUST051,ACC051,2024-06-22,dashboard_view,45,28.93,14,Custom Reports
EVT001737,CUST051,ACC051,2024-07-23,login,72,47.36,40,Data Export
EVT001738,CUST051,ACC051,2024-07-16,login,46,48.51,6,Alerts & Notifications
EVT001739,CUST051,ACC051,2024-07-11,dashboard_view,13,20.27,75,Custom Reports
EVT001740,CUST051,ACC051,2024-03-16,login,66,14.62,95,Alerts & Notifications
EVT001741,CUST051,ACC051,2024-01-09,api_call,49,6.55,8122,Data Integration
EVT001742,CUST051,ACC051,2024-05-30,login,68,1.57,1,Predictive Models
EVT001743,CUST051,ACC051,2024-07-22,api_call,96,12.36,7565,Alerts & Notifications
EVT001744,CUST051,ACC051,2024-01-26,dashboard_view,62,45.58,39,API Access
EVT001745,CUST051,ACC051,2024-08-31,report_create,10,15.2,75,Analytics Dashboard
EVT001746,CUST051,ACC051,2024-10-07,login,25,24.52,6,Data Export
EVT001747,CUST051,ACC051,2024-03-28,login,49,30.09,34,Alerts & Notifications
EVT001748,CUST051,ACC051,2024-08-22,login,42,30.78,42,Data Export
EVT001749,CUST051,ACC051,2024-01-09,dashboard_view,30,37.9,41,API Access
EVT001750,CUST051,ACC051,2024-10-12,report_create,34,11.48,55,Data Export
EVT001751,CUST051,ACC051,2024-07-24,login,59,35.7,25,Alerts & Notifications
EVT001752,CUST051,ACC051,2024-03-02,dashboard_view,37,49.55,94,Data Export
EVT001753,CUST051,ACC051,2024-03-11,alert_trigger,87,31.85,34,Analytics Dashboard
EVT001754,CUST051,ACC051,2023-12-18,data_export,57,22.15,99,User Management
EVT001755,CUST051,ACC051,2024-02-06,report_create,29,12.42,13,Alerts & Notifications
EVT001756,CUST051,ACC051,2024-06-16,report_create,46,7.55,67,Analytics Dashboard
EVT001757,CUST051,ACC051,2024-08-04,login,78,9.68,96,Data Integration
EVT001758,CUST051,ACC051,2024-04-15,report_create,34,43.93,27,User Management
EVT001759,CUST051,ACC051,2024-06-10,login,84,3.97,97,Analytics Dashboard
EVT001760,CUST051,ACC051,2024-07-22,report_create,15,31.85,61,User Management
EVT001761,CUST051,ACC051,2023-11-03,report_create,23,25.55,6,Data Integration
EVT001762,CUST051,ACC051,2024-05-09,data_export,56,32.88,26,Advanced Analytics
EVT001763,CUST051,ACC051,2023-12-08,login,48,48.47,62,Custom Reports
EVT001764,CUST051,ACC051,2023-11-24,dashboard_view,15,19.94,70,User Management
EVT001765,CUST051,ACC051,2023-11-05,dashboard_view,96,32.44,2,Alerts & Notifications
EVT001766,CUST051,ACC051,2023-11-08,login,42,30.46,67,Custom Reports
EVT001767,CUST051,ACC051,2024-07-01,dashboard_view,92,15.38,65,Advanced Analytics
EVT001768,CUST051,ACC051,2024-04-15,alert_trigger,47,19.75,95,Analytics Dashboard
EVT001769,CUST051,ACC051,2024-03-16,login,66,17.33,4,Analytics Dashboard
EVT001770,CUST051,ACC051,2024-08-24,report_create,81,41.74,18,Custom Reports
EVT001771,CUST051,ACC051,2024-01-23,data_export,38,19.79,67,White Label Branding
EVT001772,CUST051,ACC051,2023-11-17,dashboard_view,45,31.31,91,Predictive Models
EVT001773,CUST051,ACC051,2024-09-17,data_export,46,8.39,57,Alerts & Notifications
EVT001774,CUST051,ACC051,2024-03-29,login,30,45.14,75,Data Export
EVT001775,CUST051,ACC051,2023-10-22,login,34,43.96,39,Predictive Models
EVT001776,CUST051,ACC051,2024-05-17,data_export,36,46.54,83,Alerts & Notifications
EVT001777,CUST051,ACC051,2024-10-09,login,11,26.85,21,Advanced Analytics
EVT001778,CUST051,ACC051,2023-11-22,login,88,3.54,8,Data Integration
EVT001779,CUST051,ACC051,2023-10-26,dashboard_view,71,30.06,84,Data Integration
EVT001780,CUST051,ACC051,2024-02-14,login,59,41.39,47,Analytics Dashboard
EVT001781,CUST051,ACC051,2023-11-05,data_export,85,41.36,67,Predictive Models
EVT001782,CUST051,ACC051,2023-10-31,dashboard_view,65,21.39,57,Alerts & Notifications
EVT001783,CUST051,ACC051,2024-10-04,api_call,80,24.28,2625,Predictive Models
EVT001784,CUST052,ACC052,2023-10-28,data_export,3,1.93,60,Advanced Analytics
EVT001785,CUST052,ACC052,2023-10-20,dashboard_view,6,1.75,47,Data Export
EVT001786,CUST052,ACC052,2024-04-13,login,9,0.24,0,Analytics Dashboard
EVT001787,CUST052,ACC052,2024-07-14,data_export,5,0.48,30,Alerts & Notifications
EVT001788,CUST052,ACC052,2023-12-31,data_export,3,0.04,80,Analytics Dashboard
EVT001789,CUST052,ACC052,2024-05-23,login,2,0.29,38,Predictive Models
EVT001790,CUST052,ACC052,2024-06-14,dashboard_view,5,1.0,7,White Label Branding
EVT001791,CUST052,ACC052,2024-08-17,login,9,0.12,70,Predictive Models
EVT001792,CUST052,ACC052,2024-04-30,login,7,0.42,1,Predictive Models
EVT001793,CUST052,ACC052,2023-12-27,login,5,1.63,4,User Management
EVT001794,CUST052,ACC052,2024-03-25,login,4,1.15,84,Analytics Dashboard
EVT001795,CUST052,ACC052,2024-02-21,dashboard_view,5,1.96,75,Data Integration
EVT001796,CUST052,ACC052,2024-10-03,alert_trigger,8,1.47,60,Data Integration
EVT001797,CUST052,ACC052,2024-09-29,dashboard_view,9,0.22,36,Data Integration
EVT001798,CUST052,ACC052,2024-01-26,dashboard_view,9,0.19,28,Predictive Models
EVT001799,CUST052,ACC052,2023-12-16,report_create,1,0.43,49,White Label Branding
EVT001800,CUST052,ACC052,2024-03-26,login,2,0.24,3,Custom Reports
EVT001801,CUST053,ACC053,2023-11-29,login,7,8.13,21,Data Export
EVT001802,CUST053,ACC053,2024-04-04,login,8,3.48,6,Data Export
EVT001803,CUST053,ACC053,2024-08-09,report_create,29,6.65,38,Analytics Dashboard
EVT001804,CUST053,ACC053,2023-11-16,dashboard_view,20,3.47,79,API Access
EVT001805,CUST053,ACC053,2024-09-22,dashboard_view,8,7.83,20,Data Export
EVT001806,CUST053,ACC053,2024-01-17,data_export,16,8.43,20,Alerts & Notifications
EVT001807,CUST053,ACC053,2024-02-10,alert_trigger,4,8.71,66,User Management
EVT001808,CUST053,ACC053,2023-12-13,login,27,4.35,42,Advanced Analytics
EVT001809,CUST053,ACC053,2024-01-20,login,18,1.25,93,User Management
EVT001810,CUST053,ACC053,2024-04-15,alert_trigger,22,1.67,76,Data Export
EVT001811,CUST053,ACC053,2023-12-30,login,19,2.85,50,Data Export
EVT001812,CUST053,ACC053,2023-11-24,dashboard_view,18,2.68,95,Data Integration
EVT001813,CUST053,ACC053,2024-08-19,report_create,13,2.98,84,Data Integration
EVT001814,CUST053,ACC053,2023-12-10,data_export,16,2.52,74,Advanced Analytics
EVT001815,CUST053,ACC053,2024-07-31,alert_trigger,8,3.91,43,White Label Branding
EVT001816,CUST053,ACC053,2024-08-27,login,20,2.46,35,Advanced Analytics
EVT001817,CUST053,ACC053,2024-04-08,dashboard_view,21,9.97,95,Data Export
EVT001818,CUST053,ACC053,2024-02-15,dashboard_view,27,4.57,27,Analytics Dashboard
EVT001819,CUST053,ACC053,2024-03-31,login,13,3.35,8,Data Integration
EVT001820,CUST053,ACC053,2024-06-08,data_export,8,3.4,65,Data Integration
EVT001821,CUST053,ACC053,2024-04-17,dashboard_view,18,5.85,12,Data Export
EVT001822,CUST053,ACC053,2024-02-03,login,8,2.94,96,White Label Branding
EVT001823,CUST053,ACC053,2024-03-11,report_create,12,3.18,22,Analytics Dashboard
EVT001824,CUST053,ACC053,2024-06-01,login,4,3.61,68,API Access
EVT001825,CUST053,ACC053,2024-03-09,api_call,13,6.54,234,API Access
EVT001826,CUST053,ACC053,2024-09-15,report_create,3,4.58,29,Advanced Analytics
EVT001827,CUST053,ACC053,2024-07-23,report_create,24,0.3,89,Alerts & Notifications
EVT001828,CUST055,ACC055,2023-11-05,data_export,4,1.28,15,Analytics Dashboard
EVT001829,CUST055,ACC055,2023-10-18,login,9,1.84,86,Analytics Dashboard
EVT001830,CUST055,ACC055,2024-01-25,login,5,0.55,97,Analytics Dashboard
EVT001831,CUST055,ACC055,2023-11-06,login,1,0.53,3,Alerts & Notifications
EVT001832,CUST055,ACC055,2023-12-06,dashboard_view,2,0.14,79,Data Integration
EVT001833,CUST055,ACC055,2024-03-04,report_create,2,1.31,81,Analytics Dashboard
EVT001834,CUST055,ACC055,2024-06-15,login,2,0.75,9,Data Integration
EVT001835,CUST055,ACC055,2023-12-28,dashboard_view,6,0.48,16,Custom Reports
EVT001836,CUST055,ACC055,2024-04-23,login,5,0.48,65,Data Integration
EVT001837,CUST055,ACC055,2024-01-03,report_create,3,1.09,53,Data Export
EVT001838,CUST055,ACC055,2024-05-17,api_call,2,1.96,2658,Predictive Models
EVT001839,CUST055,ACC055,2024-02-19,dashboard_view,6,1.67,38,Custom Reports
EVT001840,CUST055,ACC055,2024-06-13,api_call,4,0.84,9539,Predictive Models
EVT001841,CUST055,ACC055,2024-05-01,dashboard_view,3,1.37,12,White Label Branding
EVT001842,CUST055,ACC055,2023-12-25,login,1,1.56,62,White Label Branding
EVT001843,CUST055,ACC055,2023-11-27,login,8,0.62,50,Analytics Dashboard
EVT001844,CUST055,ACC055,2024-07-18,login,1,0.11,79,Predictive Models
EVT001845,CUST055,ACC055,2024-01-24,data_export,4,0.14,71,Predictive Models
EVT001846,CUST056,ACC056,2023-12-11,dashboard_view,94,11.73,74,Custom Reports
EVT001847,CUST056,ACC056,2024-06-17,report_create,53,25.97,9,Analytics Dashboard
EVT001848,CUST056,ACC056,2024-06-15,login,26,10.88,35,User Management
EVT001849,CUST056,ACC056,2024-02-02,dashboard_view,61,22.88,38,API Access
EVT001850,CUST056,ACC056,2023-11-15,login,94,45.19,4,Analytics Dashboard
EVT001851,CUST056,ACC056,2024-05-13,login,91,1.65,38,Predictive Models
EVT001852,CUST056,ACC056,2024-05-09,api_call,37,13.82,829,API Access
EVT001853,CUST056,ACC056,2024-06-28,login,50,9.55,7,Advanced Analytics
EVT001854,CUST056,ACC056,2024-08-16,login,71,9.96,99,Analytics Dashboard
EVT001855,CUST056,ACC056,2024-05-30,login,92,48.63,36,White Label Branding
EVT001856,CUST056,ACC056,2024-07-02,report_create,49,49.27,3,Custom Reports
EVT001857,CUST056,ACC056,2024-01-09,dashboard_view,45,8.22,72,Data Integration
EVT001858,CUST056,ACC056,2024-09-24,report_create,29,16.42,42,Advanced Analytics
EVT001859,CUST056,ACC056,2023-12-15,dashboard_view,57,27.63,11,Analytics Dashboard
EVT001860,CUST056,ACC056,2024-04-26,alert_trigger,55,10.63,31,Advanced Analytics
EVT001861,CUST056,ACC056,2024-04-27,dashboard_view,39,18.93,36,Advanced Analytics
EVT001862,CUST056,ACC056,2024-06-12,login,18,44.93,11,Advanced Analytics
EVT001863,CUST056,ACC056,2024-08-15,dashboard_view,42,44.2,84,User Management
EVT001864,CUST056,ACC056,2024-06-12,login,93,7.05,39,Advanced Analytics
EVT001865,CUST056,ACC056,2024-05-05,login,55,28.47,11,Advanced Analytics
EVT001866,CUST056,ACC056,2024-01-20,dashboard_view,98,10.15,43,Data Integration
EVT001867,CUST056,ACC056,2024-04-09,dashboard_view,58,42.36,96,Data Export
EVT001868,CUST056,ACC056,2024-02-18,data_export,13,12.33,37,Analytics Dashboard
EVT001869,CUST056,ACC056,2024-07-15,data_export,38,11.99,19,User Management
EVT001870,CUST056,ACC056,2023-10-24,login,66,28.52,95,Advanced Analytics
EVT001871,CUST056,ACC056,2024-07-22,login,52,47.09,79,User Management
EVT001872,CUST056,ACC056,2024-07-24,report_create,70,47.49,41,Data Export
EVT001873,CUST056,ACC056,2024-06-28,login,45,46.72,56,Data Export
EVT001874,CUST056,ACC056,2024-06-09,report_create,58,31.12,21,Data Integration
EVT001875,CUST056,ACC056,2024-03-13,login,30,8.1,70,Analytics Dashboard
EVT001876,CUST056,ACC056,2024-10-09,report_create,77,33.16,75,API Access
EVT001877,CUST056,ACC056,2024-10-11,dashboard_view,94,1.79,0,Custom Reports
EVT001878,CUST056,ACC056,2024-10-06,dashboard_view,33,27.14,19,White Label Branding
EVT001879,CUST056,ACC056,2023-10-20,login,43,47.92,38,White Label Branding
EVT001880,CUST056,ACC056,2024-10-14,login,69,10.64,16,Alerts & Notifications
EVT001881,CUST056,ACC056,2024-04-24,data_export,79,43.95,42,Data Export
EVT001882,CUST056,ACC056,2024-04-20,dashboard_view,71,38.84,86,Data Integration
EVT001883,CUST056,ACC056,2024-05-07,dashboard_view,59,6.61,1,Data Export
EVT001884,CUST056,ACC056,2024-01-01,dashboard_view,46,48.73,4,Data Integration
EVT001885,CUST056,ACC056,2024-01-15,dashboard_view,10,11.85,73,Data Integration
EVT001886,CUST056,ACC056,2024-03-08,login,84,35.29,47,Data Export
EVT001887,CUST056,ACC056,2023-11-24,login,12,48.18,40,Data Export
EVT001888,CUST056,ACC056,2024-03-19,dashboard_view,84,18.0,78,Advanced Analytics
EVT001889,CUST056,ACC056,2023-11-05,data_export,93,45.31,69,User Management
EVT001890,CUST056,ACC056,2024-02-20,api_call,75,10.69,387,User Management
EVT001891,CUST056,ACC056,2024-07-26,data_export,42,10.9,3,Predictive Models
EVT001892,CUST058,ACC058,2024-10-14,login,34,5.57,87,API Access
EVT001893,CUST058,ACC058,2024-02-26,login,33,47.11,33,Analytics Dashboard
EVT001894,CUST058,ACC058,2024-05-22,dashboard_view,18,9.32,35,User Management
EVT001895,CUST058,ACC058,2024-06-23,dashboard_view,38,31.68,42,Predictive Models
EVT001896,CUST058,ACC058,2024-06-03,dashboard_view,35,23.23,60,Custom Reports
EVT001897,CUST058,ACC058,2023-11-10,report_create,69,25.47,58,Data Export
EVT001898,CUST058,ACC058,2023-12-12,dashboard_view,38,13.43,93,Advanced Analytics
EVT001899,CUST058,ACC058,2024-07-03,report_create,67,4.31,59,Data Integration
EVT001900,CUST058,ACC058,2024-03-10,login,69,4.99,13,Data Export
EVT001901,CUST058,ACC058,2024-08-11,dashboard_view,16,4.27,1,User Management
EVT001902,CUST058,ACC058,2024-09-18,login,14,42.53,55,User Management
EVT001903,CUST058,ACC058,2024-01-25,data_export,84,32.18,55,Alerts & Notifications
EVT001904,CUST058,ACC058,2024-09-26,alert_trigger,83,38.81,8,API Access
EVT001905,CUST058,ACC058,2023-11-16,dashboard_view,17,46.49,93,User Management
EVT001906,CUST058,ACC058,2024-06-09,report_create,86,38.86,39,Predictive Models
EVT001907,CUST058,ACC058,2024-04-10,dashboard_view,85,23.35,85,Analytics Dashboard
EVT001908,CUST058,ACC058,2023-10-27,dashboard_view,47,12.7,19,White Label Branding
EVT001909,CUST058,ACC058,2024-07-17,login,76,4.98,14,Custom Reports
EVT001910,CUST058,ACC058,2023-11-09,dashboard_view,50,27.51,13,API Access
EVT001911,CUST058,ACC058,2023-11-27,login,21,38.28,38,Data Integration
EVT001912,CUST058,ACC058,2024-01-23,dashboard_view,94,40.45,11,User Management
EVT001913,CUST058,ACC058,2024-06-18,login,77,35.92,5,Data Export
EVT001914,CUST058,ACC058,2024-05-02,dashboard_view,21,37.12,34,Data Integration
EVT001915,CUST058,ACC058,2024-04-17,data_export,11,47.29,99,Alerts & Notifications
EVT001916,CUST058,ACC058,2024-08-31,dashboard_view,43,45.22,77,API Access
EVT001917,CUST058,ACC058,2024-01-19,dashboard_view,54,5.47,17,User Management
EVT001918,CUST058,ACC058,2023-12-28,dashboard_view,15,4.14,30,Custom Reports
EVT001919,CUST058,ACC058,2023-10-26,dashboard_view,24,47.99,94,Data Integration
EVT001920,CUST058,ACC058,2024-04-10,dashboard_view,11,19.95,66,Data Integration
EVT001921,CUST058,ACC058,2024-08-21,dashboard_view,19,49.47,18,Advanced Analytics
EVT001922,CUST058,ACC058,2024-01-07,dashboard_view,45,33.94,21,Custom Reports
EVT001923,CUST058,ACC058,2024-09-23,report_create,57,16.34,8,Predictive Models
EVT001924,CUST058,ACC058,2024-03-10,login,50,33.7,31,Advanced Analytics
EVT001925,CUST058,ACC058,2024-10-15,login,29,42.46,20,API Access
EVT001926,CUST058,ACC058,2024-04-15,dashboard_view,44,31.14,78,Alerts & Notifications
EVT001927,CUST058,ACC058,2024-03-15,report_create,28,34.25,26,Data Integration
EVT001928,CUST058,ACC058,2024-01-16,dashboard_view,30,29.63,97,Alerts & Notifications
EVT001929,CUST058,ACC058,2024-05-21,alert_trigger,25,37.03,69,Custom Reports
EVT001930,CUST058,ACC058,2024-02-02,report_create,84,40.01,20,Advanced Analytics
EVT001931,CUST058,ACC058,2024-06-12,dashboard_view,29,45.44,40,Data Integration
EVT001932,CUST058,ACC058,2024-01-02,login,78,12.37,66,Advanced Analytics
EVT001933,CUST058,ACC058,2024-10-16,alert_trigger,31,39.98,59,Predictive Models
EVT001934,CUST058,ACC058,2024-02-08,login,64,8.95,62,Data Export
EVT001935,CUST058,ACC058,2024-06-08,dashboard_view,61,12.59,65,Custom Reports
EVT001936,CUST059,ACC059,2024-08-22,dashboard_view,5,0.07,31,API Access
EVT001937,CUST059,ACC059,2024-08-18,login,6,0.22,61,API Access
EVT001938,CUST059,ACC059,2023-12-01,dashboard_view,4,1.85,0,White Label Branding
EVT001939,CUST059,ACC059,2024-05-22,dashboard_view,2,1.07,91,Data Export
EVT001940,CUST059,ACC059,2024-01-01,data_export,10,1.94,71,User Management
EVT001941,CUST059,ACC059,2024-05-31,dashboard_view,10,1.58,98,Advanced Analytics
EVT001942,CUST059,ACC059,2024-04-26,dashboard_view,9,0.99,28,API Access
EVT001943,CUST059,ACC059,2024-10-15,login,6,1.91,61,Data Integration
EVT001944,CUST059,ACC059,2024-08-20,dashboard_view,7,0.55,64,Data Integration
EVT001945,CUST059,ACC059,2024-03-30,dashboard_view,5,1.16,18,Data Export
EVT001946,CUST059,ACC059,2024-04-13,data_export,4,0.43,50,Predictive Models
EVT001947,CUST059,ACC059,2024-05-09,dashboard_view,1,0.75,45,White Label Branding
EVT001948,CUST059,ACC059,2024-04-01,login,8,0.38,21,Data Integration
EVT001949,CUST059,ACC059,2024-07-28,data_export,2,0.36,13,Data Export
EVT001950,CUST059,ACC059,2024-06-22,dashboard_view,4,1.49,9,Predictive Models
EVT001951,CUST059,ACC059,2024-06-13,login,7,0.28,14,White Label Branding
EVT001952,CUST059,ACC059,2024-08-15,report_create,2,1.11,30,Data Export
EVT001953,CUST059,ACC059,2024-04-28,report_create,8,1.07,18,Custom Reports
EVT001954,CUST059,ACC059,2024-02-09,dashboard_view,5,1.42,92,Predictive Models
EVT001955,CUST060,ACC060,2024-07-04,api_call,32,33.71,6290,Predictive Models
